Fecha;Numero_horas_con_deambulacion;Numero_horas_estacionarias;Total_hrs_monitorizadas;Hrs_sin_registro;min_totales_en_movimiento;Total_min_de_ejercicio_diario;distancia_caminada_en_km;Numero_pasos_por_dia;FCr_promedio_diario;Gasto_calorico_activo;HRV_SDNN;FC_al_caminar_promedio_diario;ratio_mov;ratio_ejercicio;superavit_calorico;cobertura_monitorizacion;ratio_actividad_sedentaria
25/11/2023;11;10;21;3;93;6;2.462143441;3291;51;512.056;57.24223333;102;0.073809524;0.064516129;22.84689347;0.875;1.1
26/11/2023;14;9;23;1;68;2;1.99910401;2582;49;480.058;61.89846667;100;0.049275362;0.029411765;21.41920803;0.958333333;1.555555556
27/11/2023;12;5;17;7;119;43.16;5.006498416;6884;53;1174.783;37.786075;107;0.116666667;0.362689076;52.41641941;0.708333333;2.4
28/11/2023;16;8;24;0;141;5;3.4510849;4417;54;572.675;49.63881667;79.5;0.097916667;0.035460993;25.55158951;1;2
29/11/2023;16;7;23;1;153;9;4.238008357;5193;46;757.247;71.7641176;108;0.110869565;0.058823529;33.78681539;0.958333333;2.285714286
30/11/2023;13;8;21;3;44;1;2.014859273;2573;51;478.34;59.21245;104.5;0.034920635;0.022727273;21.34255438;0.875;1.625
01/12/2023;11;10;21;3;125;6;3.09738938;3924;48;533.822;53.98261667;94;0.099206349;0.048;23.81804796;0.875;1.1
02/12/2023;13;10;23;1;173;21;6.579517409;7753;49;1305.4707;42.97448333;96.5;0.125362319;0.121387283;58.24743781;0.958333333;1.3
03/12/2023;15;9;24;0;178;4;5.24113027;6679;55;714.815;41.138;96;0.123611111;0.02247191;31.89358617;1;1.666666667
04/12/2023;14;7;21;3;142;32;4.480015676;6431;52;810.624;58.84641667;96.5;0.112698413;0.225352113;36.16838818;0.875;2
05/12/2023;14;6;20;4;100;8;2.96350437;3761;50;637.398;44.95793333;99;0.083333333;0.08;28.43939766;0.833333333;2.333333333
06/12/2023;15;9;24;0;123;5;3.33059839;4273;46;693.76;54.62016;95.5;0.085416667;0.040650407;30.95415505;1;1.666666667
07/12/2023;15;6;21;3;141;23;5.610273039;6718;47.8524;824.868;58.36178;96.25;0.111904762;0.163120567;36.80392638;0.875;2.5
08/12/2023;14;7;21;3;175;27;6.534525453;8277;50;726.453;62.19178;103.5;0.138888889;0.154285714;32.41284997;0.875;2
09/12/2023;13;7;20;4;120;1.56;2.65603926;3495;54;545.395;34.54268;97;0.1;0.013;24.3344116;0.833333333;1.857142857
10/12/2023;12;10;22;2;57;3;1.83256474;2122;55;435.936;50.36481667;104;0.043181818;0.052631579;19.45057446;0.916666667;1.2
11/12/2023;14;9;23;1;184;21;6.263909178;7433;51;811.441;61.43606;100;0.133333333;0.114130435;36.20484105;0.958333333;1.555555556
12/12/2023;15;8;23;1;195;89;6.171377795;8775;49;867.458;37.72488333;99.5;0.141304348;0.456410256;38.70420524;0.958333333;1.875
13/12/2023;14;2;16;8;181;85;6.398897203;7488;54;778.723;45.83624;89;0.188541667;0.46961326;34.74503067;0.666666667;7
14/12/2023;16;7;23;1;266;13;8.953313399;9104;45;1083.593;48.16505;100;0.192753623;0.04887218;48.34770775;0.958333333;2.285714286
15/12/2023;10;5;15;9;139;56;2.83352009;5382;53;448.473;41.46165;97.5;0.154444444;0.402877698;20.0099498;0.625;2
16/12/2023;15;8;23;1;230;23;8.73717505;10616.9;52;1169.796;43.24632;97.5;0.166666667;0.1;52.19390965;0.958333333;1.875
17/12/2023;9;4;13;11;38;12;2.030891093;2552;56;416.572;53.57423333;97.75;0.048717949;0.315789474;18.5865923;0.541666667;2.25
18/12/2023;14;8;22;2;206;39;8.726884196;10171;47;1050.527;68.58752;105;0.156060606;0.189320388;46.87237033;0.916666667;1.75
19/12/2023;15;7;22;2;152;54;3.85903638;6265;49;609.125;47.74836;82;0.115151515;0.355263158;27.17791411;0.916666667;2.142857143
20/12/2023;11;8;19;5;78;4;2.25998114;2953;47;435.3;56.697625;97.5;0.068421053;0.051282051;19.42219743;0.791666667;1.375
21/12/2023;9;0;9;15;77;3;1.724758063;2133;58;361.131;37.17613333;84.25;0.142592593;0.038961039;16.11292805;0.375;#¡DIV/0!
22/12/2023;12;4;16;8;137;90;1.92919137;4291;52;322.415;42.6806;97.5;0.142708333;0.656934307;14.38549916;0.666666667;3
23/12/2023;11;0;11;13;129;14;4.090660723;5153;57;620.168;43.28096667;100;0.195454545;0.108527132;27.67063023;0.458333333;#¡DIV/0!
24/12/2023;9;6;15;9;55;23;2.07866702;2632;55;416.939;27.821574;92.5;0.061111111;0.418181818;18.60296709;0.625;1.5
25/12/2023;16;5;21;3;140;67;5.754375166;6250;44.3;1147.653;37.0034;81;0.111111111;0.478571429;51.20593419;0.875;3.2
26/12/2023;13;0;13;11;143;8;5.018371407;6266;47;723.448;51.759125;84.25;0.183333333;0.055944056;32.27877301;0.541666667;#¡DIV/0!
27/12/2023;14;5;19;5;143;13;6.292490333;7969;52;913.163;54.29923333;99;0.125438596;0.090909091;40.74346905;0.791666667;2.8
28/12/2023;2;1;3;21;20;25;0.924942982;1165.8;58;145.4663;45.51466333;86;0.111111111;1.25;6.49040937;0.125;2
29/12/2023;14;0;14;10;180;25;3.694729853;4752;54;702.017;49.4287;93.5;0.214285714;0.138888889;31.32256553;0.583333333;#¡DIV/0!
30/12/2023;9;5;14;10;164;118.8;1.72589512;6255;58.7;298.48;35.05676667;93;0.195238095;0.724390244;13.31756832;0.583333333;1.8
31/12/2023;13;5;18;6;145;5;5.27405988;6622;50.0167;781.11;71.926716;95.75;0.134259259;0.034482759;34.85153374;0.75;2.6
01/01/2024;15;8;23;1;180;6;4.04407497;5062;50;669.845;44.56235;108;0.130434783;0.033333333;29.88711656;0.958333333;1.875
02/01/2024;13;7;20;4;163;4;3.84696076;4886;50;644.735;56.616275;95.75;0.135833333;0.024539877;28.76675962;0.833333333;1.857142857
03/01/2024;12;1;13;11;103;10;3.66068866;4564;48;544.976;55.984475;82;0.132051282;0.097087379;24.31571668;0.541666667;12
04/01/2024;12;6;18;6;123;17;4.391483385;5562;43;600.676;47.43136;75.5;0.113888889;0.138211382;26.80093698;0.75;2
05/01/2024;13;10;23;1;181;80;3.912162836;7688;43;1058.628;47.15494;93.5;0.13115942;0.44198895;47.23382041;0.958333333;1.3
06/01/2024;9;9;18;6;62;3;1.68457788;2125;44;310.646;52.30262;88;0.057407407;0.048387097;13.86039041;0.75;1
07/01/2024;14;10;24;0;90;5;2.5484135;3236;40.3;459.027;75.65732;81;0.0625;0.055555556;20.48084774;1;1.4
08/01/2024;13;9;22;2;90;11;2.97298166;3618;44;516.453;61.36483333;94;0.068181818;0.122222222;23.04307864;0.916666667;1.444444444
09/01/2024;14;8;22;2;112;6;3.61639808;4596;48;1110.042;62.08215;85;0.084848485;0.053571429;49.52780814;0.916666667;1.75
10/01/2024;8;9;17;7;141;13;4.998370823;6293;45;605.805;56.859375;83.5;0.138235294;0.092198582;27.02978249;0.708333333;0.888888889
11/01/2024;14;2;16;8;152;8;4.58930589;5748;45;754.863;44.635675;89.5;0.158333333;0.052631579;33.68044618;0.666666667;7
12/01/2024;16;6;22;2;196;5;4.103268029;5336;47;801.853;58.79493333;83;0.148484848;0.025510204;35.77704406;0.916666667;2.666666667
13/01/2024;11;10;21;3;177;5;4.56024334;5700;43;735.735;62.62355;100;0.14047619;0.028248588;32.82699387;0.875;1.1
14/01/2024;15;8;23;1;98;5;3.562911253;4472;48;583.091;44.13138333;87.25;0.071014493;0.051020408;26.01633017;0.958333333;1.875
15/01/2024;11;6;17;7;150;52;4.596933873;6838;45;474.642;80.9343;92;0.147058824;0.346666667;21.17755717;0.708333333;1.833333333
16/01/2024;14;7;21;3;249;46;10.6294826;11639.2;48;1304.3496;38.81172167;99.5;0.197619048;0.184738956;58.19741662;0.875;2
17/01/2024;16;9;25;-1;190;84;4.63298564;8735;46;710.436;52.586;92;0.126666667;0.442105263;31.69820413;1.041666667;1.777777778
18/01/2024;11;2;13;11;193;91;4.48964875;8106;58.1;582.758;64.545025;98.75;0.247435897;0.471502591;26.00147239;0.541666667;5.5
19/01/2024;4;8;12;12;78;1.3;1.80841697;2401;50;289.57;76.79535;98.75;0.108333333;0.016666667;12.92002231;0.5;0.5
20/01/2024;7;1;8;16;85;9;2.77655242;3422;51;430.04;60.9892;87.5;0.177083333;0.105882353;19.18750697;0.333333333;7
21/01/2024;12;8;20;4;131;16;5.091094713;6385;45;645.565;92.348066;95.375;0.109166667;0.122137405;28.80379253;0.833333333;1.5
22/01/2024;5;1;6;18;28;2;1.444826452;1527.2;56;234.6984;59.96;94.5;0.077777778;0.071428571;10.47176352;0.25;5
23/01/2024;18;6;24;0;146;26;5.462791959;6929;52;889.942;54.96745;96.625;0.101388889;0.178082192;39.70739543;1;3
24/01/2024;11;5;16;8;213;91;5.6903041;10021;47;716.06;49.958925;95.75;0.221875;0.427230047;31.94913553;0.666666667;2.2
25/01/2024;17;7;24;0;235;19;8.5589426;10683;43;1122.318;55.72922;97;0.163194444;0.080851064;50.0755382;1;2.428571429
26/01/2024;15;8;23;1;202;48;6.75561748;10212;54;953.975;57.4718;100;0.146376812;0.237623762;42.56441718;0.958333333;1.875
27/01/2024;17;7;24;0;329;21;8.01644122;10076;41;1264.297;45.695175;95.75;0.228472222;0.063829787;56.41035137;1;2.428571429
28/01/2024;13;4;17;7;142;7;4.65731842;5867;52;628.151;64.0747;90.5;0.139215686;0.049295775;28.02681539;0.708333333;3.25
29/01/2024;16;5;21;3;216;13;6.77102343;8633;50;906.408;67.352025;95.75;0.171428571;0.060185185;40.44207474;0.875;3.2
30/01/2024;15;0;15;9;192;59;5.247853923;8487;56;737.667;66.9285;88;0.213333333;0.307291667;32.91319576;0.625;#¡DIV/0!
31/01/2024;15;9;24;0;171;19;5.167316308;6501;50;850.209;49.22678;98;0.11875;0.111111111;37.93459007;1;1.666666667
01/02/2024;13;10;23;1;242;15;6.2017439;7762;46;859.873;47.5506;97;0.175362319;0.061983471;38.36577803;0.958333333;1.3
02/02/2024;15;4;19;5;139;16;9.65626214;5656;48;1079.043;49.70946;96;0.121929825;0.115107914;48.14469604;0.791666667;3.75
03/02/2024;13;7;20;4;111;15;4.90451917;6123;55;698.686;41.28052;93.25;0.0925;0.135135135;31.17394311;0.833333333;1.857142857
04/02/2024;16;1;17;7;204;75;5.243843921;8994;50;776.208;64.071475;88.5;0.2;0.367647059;34.63281651;0.708333333;16
05/02/2024;16;7;23;1;170;19;4.66986423;5784;56;745.712;39.47508333;92.25;0.123188406;0.111764706;33.27214724;0.958333333;2.285714286
06/02/2024;14;6;20;4;118;13;4.20416416;5293;49;653.907;39.43886667;89.5;0.098333333;0.110169492;29.17599554;0.833333333;2.333333333
07/02/2024;15;4;19;5;82;17;3.215508763;4093;56;576.40464;46.497375;94;0.071929825;0.207317073;25.71799844;0.791666667;3.75
08/02/2024;15;8;23;1;227;16;7.184306138;9058;41;972.812;39.54701667;88;0.164492754;0.070484581;43.40488567;0.958333333;1.875
09/02/2024;13;8;21;3;109;5;2.536110434;3200.28;51;580.752;46.2116;85.5;0.086507937;0.04587156;25.91196877;0.875;1.625
10/02/2024;13;10;23;1;124;17;4.360854923;5507;43;988.727;45.65096667;88.5;0.089855072;0.137096774;44.11498048;0.958333333;1.3
11/02/2024;16;8;24;0;237;14;6.34732723;7938;50;1016.179;51.46902;99;0.164583333;0.05907173;45.33983268;1;2
12/02/2024;15;1;16;8;226;25;8.272554338;10317;55;1059.759;48.9519;89.5;0.235416667;0.110619469;47.28428332;0.666666667;15
13/02/2024;15;7;22;2;149;16;5.66881835;7146;43;930.667;68.6079132;84.75;0.112878788;0.10738255;41.5244618;0.916666667;2.142857143
14/02/2024;14;6;20;4;161;13;5.432142223;6822;50;781.354;40.11664;85.5;0.134166667;0.080745342;34.86242052;0.833333333;2.333333333
15/02/2024;11;2;13;11;104;17;4.30559491;5297;52;658.951;45.65095;87;0.133333333;0.163461538;29.40104852;0.541666667;5.5
16/02/2024;11;6;17;7;135;8;2.57699148;3273;51;1106.272;59.590575;85.5;0.132352941;0.059259259;49.35959844;0.708333333;1.833333333
17/02/2024;11;1;12;12;118;21;4.65704629;5845;58.88;637.439;67.62885;80;0.163888889;0.177966102;28.44122699;0.5;11
18/02/2024;16;7;23;1;175;20;12.87909884;8896;49;1515.819;50.75422857;86.75;0.126811594;0.114285714;67.63274958;0.958333333;2.285714286
19/02/2024;18;6;24;0;228;10;6.50393313;8257;42;908.431;58.57024;95;0.158333333;0.043859649;40.53233687;1;3
20/02/2024;18;6;24;0;219;44;9.506071863;11650;40.28;919.196;47.3037;94;0.152083333;0.200913242;41.01264919;1;3
21/02/2024;14;7;21;3;103;3.56;3.12264433;3977;51;604.402;38.225475;86.875;0.081746032;0.034563107;26.96718349;0.875;2
22/02/2024;13;2;15;9;177;14;6.003965073;7514;53;834.669;62.43191667;88.5;0.196666667;0.079096045;37.24122699;0.625;6.5
23/02/2024;17;8;25;-1;118;35;5.068148903;6392;48;900.563;59.67729091;91;0.078666667;0.296610169;40.18128277;1.041666667;2.125
24/02/2024;15;9;24;0;175;19;5.787987099;7187;47;845.249;53.08664167;89.75;0.121527778;0.108571429;37.713285;1;1.666666667
25/02/2024;14;0;14;10;414;77.16;15.81999976;18064.48;54;1572.39516;39.86957143;95.25;0.492857143;0.186376812;70.15706235;0.583333333;#¡DIV/0!
26/02/2024;14;9;23;1;164;20;8.163558473;8231;50;980.158;56.762575;89;0.11884058;0.12195122;43.73264919;0.958333333;1.555555556
27/02/2024;13;10;23;1;97;15;3.59792108;4403;45.3943;591.65;54.63218333;91;0.070289855;0.154639175;26.39821528;0.958333333;1.3
28/02/2024;11;3;14;10;116;7;4.77633922;5997;50;631.73;45.80987143;91;0.138095238;0.060344828;28.18650307;0.583333333;3.666666667
29/02/2024;12;0;12;12;237;11;6.18976954;7816;55;843.343;35.562519;91;0.329166667;0.046413502;37.62824317;0.5;#¡DIV/0!
01/03/2024;16;0;16;8;233;14;7.498221803;9551.7;46;995.53;61.40495;87;0.242708333;0.060085837;44.41851645;0.666666667;#¡DIV/0!
02/03/2024;16;1;17;7;144;23;5.648793773;6937;54;859.742;46.85057778;90;0.141176471;0.159722222;38.35993307;0.708333333;16
03/03/2024;9;10;19;5;75;2;2.374568363;2992;48;379.622;51.88231818;91;0.065789474;0.026666667;16.93795873;0.791666667;0.9
04/03/2024;14;10;24;0;91;4;3.15633187;3886;47;575.802;58.31361667;94;0.063194444;0.043956044;25.69110987;1;1.4
05/03/2024;15;7;22;2;143;4;4.080336623;5140;51;730.483;51.71272727;87;0.108333333;0.027972028;32.59266035;0.916666667;2.142857143
06/03/2024;15;9;24;0;174;12;3.52141142;4535;48;659.981;58.86103636;100.5;0.120833333;0.068965517;29.44700502;1;1.666666667
07/03/2024;15;8;23;1;105;13;4.01974984;5011;50;683.837;51.11266364;91;0.076086957;0.123809524;30.51141104;0.958333333;1.875
08/03/2024;12;9;21;3;95;4;3.428639172;4329;44.9254;560.669;63.45986;91.25;0.075396825;0.042105263;25.0159063;0.875;1.333333333
09/03/2024;9;8;17;7;151;9;4.20079415;5220;46;526.644;66.985575;91.25;0.148039216;0.059602649;23.49778026;0.708333333;1.125
10/03/2024;12;1;13;11;125;6;3.233271346;4068;52;544.746;44.23715;85;0.16025641;0.048;24.30545455;0.541666667;12
11/03/2024;8;10;18;6;110;10;4.123160452;4513;40.58;591.684;69.79968889;97.5;0.101851852;0.090909091;26.39973229;0.75;0.8
12/03/2024;9;10;19;5;108;7;2.54017544;3315;47;453.453;66.33485556;91.25;0.094736842;0.064814815;20.23214724;0.791666667;0.9
13/03/2024;15;1;16;8;108;23;3.59002294;4415;42;738.793;50.44556667;97.75;0.1125;0.212962963;32.96343558;0.666666667;15
14/03/2024;14;9;23;1;64;5;2.683234423;3337;51;594.883;50.77740833;94.375;0.046376812;0.078125;26.54246514;0.958333333;1.555555556
15/03/2024;16;6;22;2;235;14;6.10852084;7797;47;933.701;64.68329;83.5;0.178030303;0.059574468;41.65983268;0.916666667;2.666666667
16/03/2024;14;5;19;5;128;14;4.181277013;5290;52;1002.61225;32.80243586;91.25;0.112280702;0.109375;44.73451199;0.791666667;2.8
17/03/2024;12;1;13;11;193;8;6.41952937;8295;58.84;786.33;47.56661429;93.75;0.247435897;0.041450777;35.08443949;0.541666667;12
18/03/2024;14;9;23;1;108;20;5.06155163;6406;50;784.534;73.99715;101;0.07826087;0.185185185;35.00430563;0.958333333;1.555555556
19/03/2024;16;7;23;1;210;50.26;6.484758286;8000;50;796.124;63.98477;99;0.152173913;0.239333333;35.52142777;0.958333333;2.285714286
20/03/2024;13;10;23;1;179;10;4.680201323;5954;50;858.239;56.9921;88;0.129710145;0.055865922;38.29287228;0.958333333;1.3
21/03/2024;17;6;23;1;127;46;5.492957756;8143;46;811.939;33.19160909;93.75;0.092028986;0.362204724;36.22706079;0.958333333;2.833333333
22/03/2024;9;8;17;7;109;17;3.334197683;4193;51;463.385;53.74245556;101;0.106862745;0.155963303;20.67529281;0.708333333;1.125
23/03/2024;14;8;22;2;167;2;5.02027706;6348;49;731.886;51.89246;84;0.126515152;0.011976048;32.65525934;0.916666667;1.75
24/03/2024;8;8;16;8;44;8;1.722308947;2269.28;52;309.0267;76.52135383;96.375;0.045833333;0.181818182;13.78814055;0.666666667;1
26/03/2024;12;1;13;11;121;7;3.82626363;4709;54;575.144;47.94401429;99;0.155128205;0.05785124;25.66175125;0.541666667;12
27/03/2024;11;4;15;9;104;36;3.19301555;6332;51;484.583;46.40211429;88.5;0.115555556;0.346153846;21.62110429;0.625;2.75
28/03/2024;13;3;16;8;108;6;3.23052026;4138;53;643.333;35.8035;86;0.1125;0.055555556;28.70420524;0.666666667;4.333333333
29/03/2024;17;6;23;1;169;20;4.871432951;6075;47;911.754;46.3472875;87.25;0.122463768;0.118343195;40.68060234;0.958333333;2.833333333
30/03/2024;11;6;17;7;94;5;2.309083495;2931;56;488.886;44.87798571;94;0.092156863;0.053191489;21.81309537;0.708333333;1.833333333
31/03/2024;15;7;22;2;95;10;3.24699477;4074;43;666.313;49.39583636;80;0.071969697;0.105263158;29.72952593;0.916666667;2.142857143
01/04/2024;12;11;23;1;102;8;3.1382057;3975;53;522.989;50.00013333;99;0.073913043;0.078431373;23.33470162;0.958333333;1.090909091
02/04/2024;14;9;23;1;177;24;7.33051307;9054;60;884.905;50.190425;88.5;0.12826087;0.13559322;39.48265477;0.958333333;1.555555556
03/04/2024;6;8;14;10;74;36;1.86544045;4990;55;300.646;34.30184286;96;0.088095238;0.486486486;13.41421082;0.583333333;0.75
04/04/2024;15;1;16;8;166;1;5.25597077;6723;44.29;787.943;45.51649;90;0.172916667;0.006024096;35.15640825;0.666666667;15
05/04/2024;12;10;22;2;131;53;3.85362552;8190;51;661.106;40.37395;104;0.099242424;0.404580153;29.49720022;0.916666667;1.2
06/04/2024;12;7;19;5;133;16;5.09613985;6489;54.5215;857.352;53.1528375;95;0.116666667;0.120300752;38.25329615;0.791666667;1.714285714
07/04/2024;0;2;2;22;132;25;0.500239078;563.28;60;89.60361;48.00916667;83;1.1;0.189393939;3.997930173;0.083333333;0
08/04/2024;17;7;24;0;163;8;4.54873754;5763;50;735.064;49.634875;89;0.113194444;0.049079755;32.79705521;1;2.428571429
09/04/2024;14;8;22;2;101;12;3.94221772;4967;54;671.286;35.26065455;98.5;0.076515152;0.118811881;29.95141104;0.916666667;1.75
10/04/2024;12;10;22;2;177;10;5.34520235;6756;54;732.495;59.55572222;103;0.134090909;0.056497175;32.68243168;0.916666667;1.2
11/04/2024;15;9;24;0;90;11;5.930039857;4858;52.8539;1534.511;55.31264167;94.25;0.0625;0.122222222;68.46674847;1;1.666666667
12/04/2024;14;4;18;6;136;10;3.718843623;4799;45;1236.978;39.77153;89;0.125925926;0.073529412;55.19143335;0.75;3.5
13/04/2024;15;6;21;3;177;15;5.314139204;6826;48;795.103;54.92380909;90;0.14047619;0.084745763;35.47587284;0.875;2.5
14/04/2024;15;6;21;3;184;15;9.091500673;9630;58;1537.71;46.09577273;102;0.146031746;0.081521739;68.60948132;0.875;2.5
15/04/2024;14;9;23;1;103;6;3.22014571;4097;60.71;583.233;43.88206667;91;0.074637681;0.058252427;26.02266592;0.958333333;1.555555556
16/04/2024;16;6;22;2;144;5;3.688973753;4763;50;603.988;42.02778;94.75;0.109090909;0.034722222;26.94871166;0.916666667;2.666666667
17/04/2024;15;1;16;8;185;39;8.07672393;9537;53;1066.694;32.41351;108.5;0.192708333;0.210810811;47.59370887;0.666666667;15
18/04/2024;13;10;23;1;95;2;3.24691766;4160;54;601.68;47.94308182;91;0.06884058;0.021052632;26.84573341;0.958333333;1.3
19/04/2024;16;6;22;2;161;25;6.80388792;8475;52;781.302;46.66147;98.5;0.121969697;0.155279503;34.86010039;0.916666667;2.666666667
20/04/2024;8;2;10;14;40;1;1.28661911;1651;58;212.866;30.0791791;104;0.066666667;0.025;9.497646403;0.416666667;4
21/04/2024;13;8;21;3;110;17;6.92603187;6949;53;1452.264;48.72724444;102;0.087301587;0.154545455;64.79705521;0.875;1.625
22/04/2024;14;1;15;9;108;34;4.0790704;7301;46;637.81;67.46854075;97;0.12;0.314814815;28.45778026;0.625;14
23/04/2024;13;5;18;6;103;5;3.31263139;4269;57;565.467;46.88717778;93;0.09537037;0.048543689;25.22998327;0.75;2.6
24/04/2024;13;6;19;5;168;73;3.67937482;10305;54;630.539;39.22965556;106;0.147368421;0.43452381;28.13336308;0.791666667;2.166666667
25/04/2024;11;9;20;4;176;17;6.5075858;8171;45;870.986;50.67396667;98.5;0.146666667;0.096590909;38.8616174;0.833333333;1.222222222
26/04/2024;14;2;16;8;108;12;4.47003648;5719;59.6901;680.415;59.14342;115;0.1125;0.111111111;30.35872839;0.666666667;7
27/04/2024;19;5;24;0;241;94.6;9.69957931;15071.23;50;1251.729;51.45378;94.5;0.167361111;0.39253112;55.84959286;1;3.8
28/04/2024;8;3;11;13;101;23;4.72103825;5694;47;605.697;48.60676667;95;0.153030303;0.227722772;27.02496375;0.458333333;2.666666667
29/04/2024;13;3;16;8;109;20;8.162302505;5867;51;1885.9224;62.9653125;99;0.113541667;0.183486239;84.14600781;0.666666667;4.333333333
30/04/2024;16;0;16;8;170;7;4.81831096;6173;53;785.163;57.7479;87;0.177083333;0.041176471;35.03237033;0.666666667;#¡DIV/0!
01/05/2024;5;10;15;9;31;9;1.6679589;2277;50;245.228;37.57161;88.5;0.034444444;0.290322581;10.94157278;0.625;0.5
02/05/2024;13;9;22;2;52;8;3.04939794;3759;51;613.662;49.1333;86;0.039393939;0.153846154;27.38034579;0.916666667;1.444444444
03/05/2024;9;12;21;3;64;40;2.06354827;2654;50;715.293;44.8322;101.5;0.050793651;0.625;31.91491355;0.875;0.75
04/05/2024;14;9;23;1;159;12;6.98868654;9655;53;835.224;49.97017;94.5;0.115217391;0.075471698;37.26598996;0.958333333;1.555555556
05/05/2024;11;6;17;7;199;15;9.236686959;9072;50.6377;1533.725;52.9194;101.5;0.195098039;0.075376884;68.43167875;0.708333333;1.833333333
06/05/2024;17;8;25;-1;188;7;6.35528181;8177;51;750.706;62.18355;100;0.125333333;0.037234043;33.49496933;1.041666667;2.125
07/05/2024;16;0;16;8;182;44;8.472642203;10196.8;52;1139.096;52.40666667;94.25;0.189583333;0.241758242;50.82413832;0.666666667;#¡DIV/0!
08/05/2024;10;6;16;8;111;6;3.80839265;4891;51;619.339;42.3028625;91;0.115625;0.054054054;27.63364194;0.666666667;1.666666667
09/05/2024;15;8;23;1;136;44;6.48468097;8140;52;1058.301;55.10915455;93;0.098550725;0.323529412;47.21923034;0.958333333;1.875
10/05/2024;14;8;22;2;77;1.3;2.62674685;3368;56;483.365;66.4244;96.5;0.058333333;0.016883117;21.56675962;0.916666667;1.75
11/05/2024;14;9;23;1;162;6;3.25977569;4178;51;702.018;50.08644;96.5;0.117391304;0.037037037;31.32261015;0.958333333;1.555555556
12/05/2024;14;0;14;10;78;3;2.61677592;3328;53;488.079;47.00653333;111.25;0.092857143;0.038461538;21.77708868;0.583333333;#¡DIV/0!
13/05/2024;14;7;21;3;168;31;7.073992276;8730;49.3;950.326;49.2259375;96.5;0.133333333;0.18452381;42.40160625;0.875;2
14/05/2024;17;7;24;0;137;8;5.024212033;6340;52;807.456;56.02182;95;0.095138889;0.058394161;36.02703848;1;2.428571429
15/05/2024;15;7;22;2;97;5;4.11861875;3905;61;1164.899;48.56050833;95;0.073484848;0.051546392;51.9754155;0.916666667;2.142857143
16/05/2024;14;2;16;8;89;10;3.516591903;4389;63;630.219;43.4207;97.5;0.092708333;0.112359551;28.11908533;0.666666667;7
17/05/2024;12;8;20;4;82;22;6.680594612;6636;51;1524.209;61.04253333;116.5;0.068333333;0.268292683;68.00709426;0.833333333;1.5
18/05/2024;17;7;24;0;178;14;8.582343286;8537;55;1697.2534;47.52967;104.375;0.123611111;0.078651685;75.72798215;1;2.428571429
19/05/2024;6;4;10;14;74;10;3.51413558;4003;55;473.285;48.32825;102;0.123333333;0.135135135;21.1170106;0.416666667;1.5
20/05/2024;13;11;24;0;147;6;3.79982195;4846;52;622.025;61.80066364;100;0.102083333;0.040816327;27.75348578;1;1.181818182
21/05/2024;3;6;9;15;39;9;1.55672543;1848;53;171.1343;88.16664841;100;0.072222222;0.230769231;7.635663134;0.375;0.5
22/05/2024;9;2;11;13;27;2;1.76957469;2194;58;343.681;52.5078;101;0.040909091;0.074074074;15.33434467;0.458333333;4.5
23/05/2024;14;8;22;2;139;15;4.194722818;5302;56;583.744;67.17743636;97;0.10530303;0.107913669;26.0454657;0.916666667;1.75
24/05/2024;7;6;13;11;127;23;6.84460113;5143;50;1412.353;53.5061;101;0.162820513;0.181102362;63.01630786;0.541666667;1.166666667
25/05/2024;6;0;6;18;22;2;1.125128551;1390.2;65.62766;194.564;51.306725;84.75;0.061111111;0.090909091;8.681048522;0.25;#¡DIV/0!
26/05/2024;12;11;23;1;69;6;4.23395242;3320;58;620.383;43.19581818;103;0.05;0.086956522;27.68022309;0.958333333;1.090909091
27/05/2024;15;9;24;0;159;67.1;4.75359403;7940;53;664.966;48.2516;98.5;0.110416667;0.422012579;29.66942554;1;1.666666667
28/05/2024;6;6;12;12;76;8;2.49921797;3190;57;274.394;38.38298;98.75;0.105555556;0.105263158;12.24290017;0.5;1
29/05/2024;17;7;24;0;122;30;6.372131915;6424;52;1373.624;45.046;97.875;0.084722222;0.245901639;61.28829894;1;2.428571429
30/05/2024;18;1;19;5;102;9;4.559734053;5788;57;709.648;37.6848;114;0.089473684;0.088235294;31.66304518;0.791666667;18
31/05/2024;15;9;24;0;162;9;4.39630847;5528;51;729.499;53.37556154;104.25;0.1125;0.055555556;32.54875627;1;1.666666667
01/06/2024;15;8;23;1;156;13;5.759298263;7394;53;844.493;57.01800833;102;0.113043478;0.083333333;37.67955382;0.958333333;1.875
02/06/2024;16;9;25;-1;128;10;6.163536223;8004;52;853.573;54.93387273;103;0.085333333;0.078125;38.08468489;1.041666667;1.777777778
03/06/2024;15;6;21;3;55;4;2.44698457;2884;55;433.45;40.1232;105.75;0.043650794;0.072727273;19.33965421;0.875;2.5
04/06/2024;15;7;22;2;220;29;8.29655514;8623;54;1335.70137;71.43653755;105;0.166666667;0.131818182;59.5962686;0.916666667;2.142857143
05/06/2024;9;8;17;7;110;66;2.416699454;9269;56;437.281;32.032875;105;0.107843137;0.6;19.51058561;0.708333333;1.125
06/06/2024;14;0;14;10;205;13;8.277677453;10325;59;916.104;34.6984;107;0.244047619;0.063414634;40.87469046;0.583333333;#¡DIV/0!
07/06/2024;5;6;11;13;64;4;2.27502589;2892;53;299.426;51.2473525;119;0.096969697;0.0625;13.35977691;0.458333333;0.833333333
